Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm
Altona,5/57 Blyth St,3,u,SP,Barlow,28/05/2016,0.375713281915025,3018.0,3.0,2.0,1.0,-1.1666403355550765,-1.0941208171690722,2014.0,Hobsons Bay City Council,-37.868,144.8285,Western Metropolitan,5301.0,243333.33333333334
Altona,2/60 David St,2,h,SP,Compton,30/07/2016,0.375713281915025,3018.0,2.0,1.0,1.0,-0.9086063069805712,-0.4397241916054523,1996.0,Hobsons Bay City Council,-37.8646,144.8272,Western Metropolitan,5301.0,5885.714285714285
Altona North,45 Hearn St,5,h,S,FN,3/09/2016,-0.018468670452707992,3025.0,5.0,3.0,6.0,0.4368568420150635,0.7500878548738567,1965.0,Hobsons Bay City Council,-37.8388,144.8567,Western Metropolitan,5132.0,4322.709163346613
Altona North,4 Knapp St,3,h,S,Jas,3/09/2016,-0.018468670452707992,3025.0,3.0,1.0,2.0,0.2556186552782086,-0.24637973405256458,1970.0,Hobsons Bay City Council,-37.8291,144.835,Western Metropolitan,5132.0,6675.213675213675
Altona North,3/66 Marion St,2,t,S,hockingstuart,4/03/2017,-0.018468670452707992,3025.0,2.0,1.0,1.0,-1.1451374998405344,-0.5438327456723918,2009.0,Hobsons Bay City Council,-37.8351,144.8529,Western Metropolitan,5132.0,5467.532467532467
Altona North,33 Carthy St,3,h,S,FN,4/06/2016,-0.018468670452707992,3025.0,3.0,1.0,2.0,0.2586904889517146,0.12543653047221945,1967.0,Hobsons Bay City Council,-37.8284,144.8355,Western Metropolitan,5132.0,4089.820359281437
Altona North,1/5 Little St,3,h,VB,Greg,6/08/2016,-0.018468670452707992,3025.0,3.0,2.0,1.0,-1.3816686927004975,-0.14970750527612073,2012.0,Hobsons Bay City Council,-37.8379,144.8583,Western Metropolitan,5132.0,5538.461538461538
Altona North,1/95 Mills St,3,h,S,Williams,7/05/2016,-0.018468670452707992,3025.0,3.0,1.0,1.0,-0.37410724779052457,-0.2389434087620689,1970.0,Hobsons Bay City Council,-37.838,144.8555,Western Metropolitan,5132.0,4983.050847457627
Altona North,5 Binns St,3,h,PI,Village,7/11/2016,-0.018468670452707992,3025.0,3.0,1.0,3.0,0.2771214909927507,-0.25381605934306023,1960.0,Hobsons Bay City Council,-37.8294,144.8378,Western Metropolitan,5132.0,6120.689655172414
Altona North,25 Allan St,4,h,SP,Jas,8/10/2016,-0.018468670452707992,3025.0,3.0,1.0,4.0,0.33548633078936496,0.1403091810532108,1965.0,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132.0,5177.514792899408
Altona North,2/36 May St,3,h,S,hockingstuart,14/05/2016,-0.018468670452707992,3025.0,3.0,2.0,2.0,-0.856385134530969,-0.30587033637653,2012.0,Hobsons Bay City Council,-37.8337,144.8554,Western Metropolitan,5132.0,6192.660550458716
Altona North,11 Beevers St,3,h,S,Greg,15/10/2016,-0.018468670452707992,3025.0,3.0,1.0,2.0,0.4153540063005214,-0.39510623986247817,1960.0,Hobsons Bay City Council,-37.8258,144.8523,Western Metropolitan,5132.0,7298.969072164949
Altona North,21 Neal Ct,3,h,SP,hockingstuart,19/11/2016,-0.018468670452707992,3025.0,3.0,1.0,3.0,0.46757517875012367,3.367674357128336,1970.0,Hobsons Bay City Council,-37.8327,144.8451,Western Metropolitan,5132.0,1276.9485903814261
Altona North,252 Millers Rd,4,h,SP,Raine&Horne,22/05/2016,-0.018468670452707992,3025.0,4.0,2.0,4.0,-0.4140410855461028,0.1477455063437065,2008.0,Hobsons Bay City Council,-37.8391,144.8467,Western Metropolitan,5132.0,4076.470588235294
Altona North,1/156 Chambers Rd,3,h,SP,Hunter,22/08/2016,-0.018468670452707992,3025.0,5.0,2.0,2.0,-0.5338425988128374,-0.37279726399099117,2010.0,Hobsons Bay City Council,-37.8262,144.8443,Western Metropolitan,5132.0,6200.0
Altona North,2 Gadsden St,3,h,S,Jas,22/08/2016,-0.018468670452707992,3025.0,3.0,1.0,1.0,0.24947498793119655,0.05107327756726265,1960.0,Hobsons Bay City Council,-37.8277,144.8385,Western Metropolitan,5132.0,4640.127388535032
Altona North,24 Hansen St,3,h,S,hockingstuart,22/08/2016,-0.018468670452707992,3025.0,3.0,2.0,1.0,0.4307131746680515,0.07338225343874968,1950.0,Hobsons Bay City Council,-37.8382,144.8649,Western Metropolitan,5132.0,5818.75
Altona North,6 Hill St,3,h,S,hockingstuart,25/02/2017,-0.018468670452707992,3025.0,3.0,2.0,3.0,0.3231989960953409,-0.14970750527612073,1960.0,Hobsons Bay City Council,-37.8318,144.8388,Western Metropolitan,5132.0,6269.2307692307695
Altona North,5 Cresser St,4,h,SP,RT,27/11/2016,-0.018468670452707992,3025.0,4.0,1.0,4.0,0.5628020226288101,0.05850960285775833,1960.0,Hobsons Bay City Council,-37.8375,144.8541,Western Metropolitan,5132.0,7594.93670886076
Altona North,4/221 Blackshaws Rd,2,u,S,Jas,28/08/2016,-0.018468670452707992,3025.0,2.0,1.0,1.0,-0.9116781406540773,-0.5958870227058616,1970.0,Hobsons Bay City Council,-37.8332,144.8649,Western Metropolitan,5132.0,4171.428571428572
Armadale,8/19 Mercer Rd,2,u,S,Jellis,3/09/2016,-0.7192365857731219,3143.0,2.0,1.0,1.0,-1.3816686927004975,-0.5512690709628875,1964.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0,7881.578947368421
Armadale,14/71 Denbigh Rd,3,u,S,Marshall,3/12/2016,-0.7192365857731219,3143.0,3.0,2.0,2.0,-1.3816686927004975,-0.37279726399099117,1998.0,Stonnington City Council,-37.8552,145.016,Southern Metropolitan,4836.0,9950.0
Armadale,4/769 High St,3,t,S,Jellis,3/12/2016,-0.7192365857731219,3143.0,3.0,2.0,2.0,-1.07141349167639,-0.33561563753851276,2000.0,Stonnington City Council,-37.854,145.0135,Southern Metropolitan,4836.0,11476.190476190477
Armadale,7 Llaneast St,3,h,S,Jellis,3/12/2016,-0.7192365857731219,3143.0,3.0,2.0,2.0,-0.4724059253427171,-0.0009809994662071163,1889.0,Stonnington City Council,-37.8614,145.0274,Southern Metropolitan,4836.0,12926.666666666666
Armadale,28 Cambridge St,3,h,S,Hodges,4/03/2017,-0.7192365857731219,3143.0,3.0,1.0,1.0,-0.7150807855496923,-0.25381605934306023,1888.0,Stonnington City Council,-37.8592,145.0182,Southern Metropolitan,4836.0,16120.689655172413
Armadale,3/20 Mercer Rd,3,t,SP,Jellis,4/03/2017,-0.7192365857731219,3143.0,3.0,2.0,2.0,-1.3816686927004975,0.1105638798912281,1995.0,Stonnington City Council,-37.8537,145.0267,Southern Metropolitan,4836.0,11624.242424242424
Armadale,12 Willis St,3,h,S,Marshall,4/03/2017,-0.7192365857731219,3143.0,3.0,2.0,1.0,-0.7519427896317645,-0.25381605934306023,1910.0,Stonnington City Council,-37.8574,145.0281,Southern Metropolitan,4836.0,17672.41379310345
Armadale,9/19 Mercer Rd,3,u,PI,Marshall,7/05/2016,-0.7192365857731219,3143.0,3.0,2.0,1.0,5.109115859417713,-1.0123212389736196,1970.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0,52500.0
Armadale,10 William St,1,h,SP,Jellis,8/10/2016,-0.7192365857731219,3143.0,2.0,2.0,1.0,-0.9393246437156314,-0.3207429869575214,1900.0,Stonnington City Council,-37.8564,145.0228,Southern Metropolitan,4836.0,13411.214953271028
Armadale,15/405 Dandenong Rd,1,u,PI,hockingstuart,10/09/2016,-0.7192365857731219,3143.0,1.0,1.0,1.0,-1.3816686927004975,-0.8338494320017233,1975.0,Stonnington City Council,-37.8619,145.0185,Southern Metropolitan,4836.0,7368.421052631579
Armadale,8/58 Sutherland Rd,2,u,S,hockingstuart,10/12/2016,-0.7192365857731219,3143.0,2.0,1.0,1.0,-1.3816686927004975,-0.5735780468343745,1970.0,Stonnington City Council,-37.8574,145.0174,Southern Metropolitan,4836.0,8116.438356164384
Armadale,40 New St,2,h,S,Marshall,12/11/2016,-0.7192365857731219,3143.0,2.0,1.0,0.0,-0.6167821079974998,-0.4025425651529739,1910.0,Stonnington City Council,-37.8543,145.016,Southern Metropolitan,4836.0,12604.166666666666
Armadale,35 Northcote Rd,4,h,S,Marshall,12/11/2016,-0.7192365857731219,3143.0,4.0,2.0,2.0,0.5351555195672559,0.5344344214494818,1900.0,Stonnington City Council,-37.8536,145.0173,Southern Metropolitan,4836.0,12617.117117117117
Armadale,791 High St,3,h,PI,RT,15/10/2016,-0.7192365857731219,3143.0,3.0,2.0,2.0,-0.13757605493056138,-0.21663443289058185,1910.0,Stonnington City Council,-37.8545,145.0145,Southern Metropolitan,4836.0,14876.03305785124
Armadale,25 Llaneast St,4,h,PI,Jellis,15/10/2016,-0.7192365857731219,3143.0,4.0,1.0,2.0,0.13888897568498,0.09569122931023673,1900.0,Stonnington City Council,-37.8613,145.0264,Southern Metropolitan,4836.0,13496.932515337423
Armadale,10/581 Orrong Rd,1,u,SP,Jellis,18/03/2017,-0.7192365857731219,3143.0,1.0,1.0,1.0,-1.3816686927004975,-0.7223045526442882,1970.0,Stonnington City Council,-37.8531,145.0115,Southern Metropolitan,4836.0,8301.88679245283
Armadale,14 New St,3,h,VB,Jellis,18/06/2016,-0.7192365857731219,3143.0,2.0,1.0,2.0,-0.7304399539172224,-0.32817931224801705,1900.0,Stonnington City Council,-37.8542,145.0149,Southern Metropolitan,4836.0,12264.150943396226
Armadale,6/51 Armadale St,2,u,SP,Greg,19/11/2016,-0.7192365857731219,3143.0,2.0,1.0,1.0,-1.3816686927004975,-0.5661417215438789,1969.0,Stonnington City Council,-37.8573,145.0186,Southern Metropolitan,4836.0,9513.513513513513
Armadale,12/41 Kooyong Rd,2,u,VB,Marshall,19/11/2016,-0.7192365857731219,3143.0,3.0,1.0,1.0,-1.3816686927004975,-0.3876699145719825,1970.0,Stonnington City Council,-37.8596,145.0198,Southern Metropolitan,4836.0,6326.530612244898
Armadale,63 Denbigh Rd,3,h,S,Marshall,22/05/2016,-0.7192365857731219,3143.0,3.0,1.0,2.0,-0.37410724779052457,-0.3133066616670257,1900.0,Stonnington City Council,-37.8559,145.0158,Southern Metropolitan,4836.0,17592.59259259259
Armadale,10/51 Armadale St,2,u,S,Jellis,25/02/2017,-0.7192365857731219,3143.0,2.0,1.0,1.0,6.2088323145328665,-0.5215237698009048,1970.0,Stonnington City Council,-37.8573,145.0186,Southern Metropolitan,4836.0,8875.0
Armadale,1/14 Denbigh Rd,2,u,S,hockingstuart,25/02/2017,-0.7192365857731219,3143.0,2.0,1.0,1.0,-1.3816686927004975,-0.4620331674769393,1970.0,Stonnington City Council,-37.8593,145.0156,Southern Metropolitan,4836.0,6795.454545454545
Armadale,75 Sutherland Rd,3,h,S,Marshall,25/02/2017,-0.7192365857731219,3143.0,3.0,1.0,2.0,-0.8103076294283788,-0.5215237698009048,1920.0,Stonnington City Council,-37.8554,145.0173,Southern Metropolitan,4836.0,16062.5
Armadale,1/403 Dandenong Rd,2,u,S,hockingstuart,27/06/2016,-0.7192365857731219,3143.0,1.0,1.0,1.0,-1.3816686927004975,-0.5512690709628875,1970.0,Stonnington City Council,-37.8618,145.0183,Southern Metropolitan,4836.0,6842.105263157895
Armadale,3/769 High St,3,t,S,Jellis,27/11/2016,-0.7192365857731219,3143.0,3.0,1.0,2.0,-1.0652698243293781,-1.0941208171690722,2000.0,Stonnington City Council,-37.8542,145.0135,Southern Metropolitan,4836.0,367000.0
Armadale,1/31 Mercer Rd,3,u,S,Jellis,28/05/2016,-0.7192365857731219,3143.0,2.0,1.0,1.0,-1.3816686927004975,-0.4397241916054523,1940.0,Stonnington City Council,-37.853,145.0264,Southern Metropolitan,4836.0,9549.45054945055
Armadale,5/555 Orrong Rd,1,u,S,hockingstuart,28/08/2016,-0.7192365857731219,3143.0,1.0,1.0,1.0,-1.3816686927004975,-0.7223045526442882,2013.0,Stonnington City Council,-37.8549,145.0113,Southern Metropolitan,4836.0,10698.11320754717
Ascot Vale,30 Rothwell St,3,h,S,Nelson,3/12/2016,-0.777633912049823,3032.0,3.0,1.0,2.0,-0.46626225799570503,-0.3133066616670257,1920.0,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567.0,8703.703703703704
Ascot Vale,9/5 Rothwell St,2,u,SP,Brad,3/12/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-1.3816686927004975,-0.655377625029827,1980.0,Moonee Valley City Council,-37.7761,144.9201,Western Metropolitan,6567.0,7532.258064516129
Ascot Vale,7 Francis St,3,h,SP,Nelson,4/03/2017,-0.777633912049823,3032.0,3.0,2.0,2.0,-0.5307707651393314,0.1774908075056892,1910.0,Moonee Valley City Council,-37.7777,144.9221,Western Metropolitan,6567.0,7931.0344827586205
Ascot Vale,2/21 Harold St,2,u,VB,Jellis,4/03/2017,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.08228304880745312,-0.655377625029827,1970.0,Moonee Valley City Council,-37.7736,144.9015,Western Metropolitan,6567.0,7903.225806451613
Ascot Vale,44 The Parade,4,h,S,Brad,4/03/2017,-0.777633912049823,3032.0,4.0,3.0,1.0,0.08666780323537773,0.8913780353932745,1900.0,Moonee Valley City Council,-37.7729,144.9179,Western Metropolitan,6567.0,6851.851851851852
Ascot Vale,98 Epsom Rd,3,h,SP,Nelson,4/06/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,-0.5061960957512832,-0.16458015585711208,1900.0,Moonee Valley City Council,-37.775,144.9091,Western Metropolitan,6567.0,7585.9375
Ascot Vale,8 Geddes St,2,h,PI,Nelson,4/06/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.7242962865702104,-0.5438327456723918,1890.0,Moonee Valley City Council,-37.7776,144.9142,Western Metropolitan,6567.0,9220.77922077922
Ascot Vale,75 Maribyrnong Rd,6,h,PI,Brad,4/06/2016,-0.777633912049823,3032.0,6.0,3.0,2.0,1.7331706522346022,2.1183717083250615,1887.0,Moonee Valley City Council,-37.7721,144.9184,Western Metropolitan,6567.0,5574.712643678161
Ascot Vale,119 Roseberry St,2,h,SP,Maddison,4/06/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.6874342824881382,-0.4322878663149566,1920.0,Moonee Valley City Council,-37.7745,144.9093,Western Metropolitan,6567.0,8152.173913043478
Ascot Vale,10 Fenton St,2,h,S,Nelson,6/08/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.5553454345273795,-0.30587033637653,1900.0,Moonee Valley City Council,-37.7748,144.929,Western Metropolitan,6567.0,9660.550458715596
Ascot Vale,10 McCully St,3,h,S,Nelson,6/08/2016,-0.777633912049823,3032.0,3.0,1.0,1.0,-0.10071405084848921,0.13287285576271513,1900.0,Moonee Valley City Council,-37.7756,144.9208,Western Metropolitan,6567.0,8196.42857142857
Ascot Vale,120 Epsom Rd,3,h,S,Brad,7/05/2016,-0.777633912049823,3032.0,3.0,1.0,2.0,-0.30652690697339224,-0.18688913172859914,1904.0,Moonee Valley City Council,-37.7759,144.91,Western Metropolitan,6567.0,7760.0
Ascot Vale,63 Kent St,2,h,PI,Nelson,7/05/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-1.0191923192267878,-0.5289600950914004,1890.0,Moonee Valley City Council,-37.7807,144.9288,Western Metropolitan,6567.0,9506.32911392405
Ascot Vale,4 The Parade,2,h,SP,Raine,7/05/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.850241467183957,-0.35792461340999976,1900.0,Moonee Valley City Council,-37.7731,144.9206,Western Metropolitan,6567.0,9313.725490196079
Ascot Vale,1/17 Epsom Rd,2,u,S,Brad,7/11/2016,-0.777633912049823,3032.0,2.0,1.0,2.0,-0.6812906151411261,-0.44716051689594793,1995.0,Moonee Valley City Council,-37.7718,144.9066,Western Metropolitan,6567.0,7611.111111111111
Ascot Vale,41 Monash St,3,h,S,Nelson,8/10/2016,-0.777633912049823,3032.0,4.0,1.0,2.0,0.4430005093620755,-0.015853650047198478,1960.0,Moonee Valley City Council,-37.7819,144.9064,Western Metropolitan,6567.0,8310.81081081081
Ascot Vale,51 Francis St,2,h,PI,Nelson,10/09/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.6874342824881382,-0.469469492767435,1900.0,Moonee Valley City Council,-37.7774,144.9186,Western Metropolitan,6567.0,8850.574712643678
Ascot Vale,12 Mirams St,4,h,SP,Raine,10/12/2016,-0.777633912049823,3032.0,4.0,1.0,1.0,-0.46011859064869304,0.2592903857011417,1890.0,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567.0,4810.810810810811
Ascot Vale,78 The Parade,3,h,S,Nelson,11/02/2017,-0.777633912049823,3032.0,3.0,1.0,1.0,0.11431430629693187,-0.14227117998562505,1900.0,Moonee Valley City Council,-37.7725,144.9146,Western Metropolitan,6567.0,10992.36641221374
Ascot Vale,26 Newsom St,3,h,PI,Brad,12/11/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,-0.030061876357850854,-0.22407075818107752,1955.0,Moonee Valley City Council,-37.7746,144.9031,Western Metropolitan,6567.0,8333.333333333334
Ascot Vale,8 Pentland St,3,h,S,Nelson,12/11/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,0.25254682160470254,-0.02328997533769416,1950.0,Moonee Valley City Council,-37.7737,144.904,Western Metropolitan,6567.0,9761.904761904761
Ascot Vale,8/129 The Parade,1,u,S,Alexkarbon,12/11/2016,-0.777633912049823,3032.0,1.0,1.0,1.0,-1.3816686927004975,-0.6851229261918097,1972.0,Moonee Valley City Council,-37.7723,144.9094,Western Metropolitan,6567.0,6724.137931034483
Ascot Vale,52 Monash St,3,h,PI,Jellis,13/08/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,0.13888897568498,-0.0827805776616596,1920.0,Moonee Valley City Council,-37.7821,144.9055,Western Metropolitan,6567.0,10251.79856115108
Ascot Vale,58 Fenton St,4,h,S,Nelson,14/05/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,0.7163937063041109,0.6087976743544387,1978.0,Moonee Valley City Council,-37.775,144.932,Western Metropolitan,6567.0,5775.862068965517
Ascot Vale,70 Munro St,3,h,S,Brad,14/05/2016,-0.777633912049823,3032.0,3.0,1.0,1.0,-0.5737764365684156,-0.24637973405256458,1910.0,Moonee Valley City Council,-37.7753,144.9116,Western Metropolitan,6567.0,8162.393162393162
Ascot Vale,125 Epsom Rd,4,h,VB,Nelson,15/10/2016,-0.777633912049823,3032.0,4.0,2.0,5.0,0.33548633078936496,0.33365363860609853,1920.0,Moonee Valley City Council,-37.7791,144.9136,Western Metropolitan,6567.0,5641.025641025641
Ascot Vale,3/28 Ormond Rd,2,u,S,Biggin,15/10/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-1.3816686927004975,-0.655377625029827,1978.0,Moonee Valley City Council,-37.773,144.9303,Western Metropolitan,6567.0,6967.741935483871
Ascot Vale,7 Angler Pde,4,h,S,Raine,16/04/2016,-0.777633912049823,3032.0,4.0,3.0,2.0,0.344701831809883,0.40058056622055965,1890.0,Moonee Valley City Council,-37.782,144.903,Western Metropolitan,6567.0,8039.21568627451
Ascot Vale,26 Ayr St,6,h,S,Nelson,16/04/2016,-0.777633912049823,3032.0,4.0,2.0,1.0,0.03444663078577547,1.0103592400412054,1900.0,Moonee Valley City Council,-37.78,144.9295,Western Metropolitan,6567.0,5000.0
Ascot Vale,2/127 Epsom Rd,2,u,SP,Brad,16/04/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-0.457046756975187,-0.3430519628290084,1995.0,Moonee Valley City Council,-37.7791,144.914,Western Metropolitan,6567.0,5865.384615384615
Ascot Vale,57 The Parade,3,h,S,Nelson,16/04/2016,-0.777633912049823,3032.0,3.0,3.0,1.0,0.12660164099095594,-0.17201648114760776,1950.0,Moonee Valley City Council,-37.7727,144.9136,Western Metropolitan,6567.0,7401.574803149606
Ascot Vale,62 Mirams St,3,h,SP,Brad,16/07/2016,-0.777633912049823,3032.0,3.0,1.0,1.0,-0.6382849437120419,-0.29843401108603435,1920.0,Moonee Valley City Council,-37.7765,144.9114,Western Metropolitan,6567.0,8090.909090909091
Ascot Vale,67 Hurtle St,3,h,SP,Brad,17/09/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,0.5136526838527139,-0.008417324756702796,1930.0,Moonee Valley City Council,-37.7742,144.906,Western Metropolitan,6567.0,7919.463087248322
Ascot Vale,95 Walter St,4,h,S,Raine,17/09/2016,-0.777633912049823,3032.0,4.0,2.0,2.0,0.45221601038259357,0.2221087592486633,1939.0,Moonee Valley City Council,-37.7757,144.9088,Western Metropolitan,6567.0,8222.222222222223
Ascot Vale,3/8 Walter St,2,t,SP,Nelson,18/03/2017,-0.777633912049823,3032.0,2.0,2.0,1.0,-0.9331809763686194,-0.13483485469512937,2015.0,Moonee Valley City Council,-37.7713,144.9038,Western Metropolitan,6567.0,6553.030303030303
Ascot Vale,12/9 Milton St,2,u,S,Alexkarbon,18/06/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-1.3816686927004975,-0.655377625029827,1975.0,Moonee Valley City Council,-37.7733,144.9219,Western Metropolitan,6567.0,7129.032258064516
Ascot Vale,21A Geddes St,3,h,S,Alexkarbon,19/11/2016,-0.777633912049823,3032.0,3.0,1.0,2.0,0.17267914609354615,-0.29843401108603435,1920.0,Moonee Valley City Council,-37.7779,144.9133,Western Metropolitan,6567.0,9431.818181818182
Ascot Vale,1/20 Newsom St,3,t,S,Jellis,19/11/2016,-0.777633912049823,3032.0,3.0,2.0,2.0,-0.40482558452558476,0.07338225343874968,2013.0,Moonee Valley City Council,-37.7744,144.9035,Western Metropolitan,6567.0,6562.5
Ascot Vale,4/27 Roseberry St,2,u,S,McDonald,19/11/2016,-0.777633912049823,3032.0,2.0,1.0,1.0,-1.3816686927004975,-0.6330686491583399,1970.0,Moonee Valley City Council,-37.7749,144.9137,Western Metropolitan,6567.0,6769.2307692307695
Ascot Vale,43 Bloomfield Rd,4,h,S,Nelson,22/05/2016,-0.777633912049823,3032.0,4.0,2.0,0.0,-0.0976422171749832,0.05850960285775833,1900.0,Moonee Valley City Council,-37.7766,144.9187,Western Metropolitan,6567.0,9050.632911392406
Ascot Vale,21 Middle St,3,h,S,Nelson,23/04/2016,-0.777633912049823,3032.0,3.0,2.0,1.0,-0.5461299335068615,0.05107327756726265,1900.0,Moonee Valley City Council,-37.7774,144.928,Western Metropolitan,6567.0,7197.452229299363
Ascot Vale,78 Francis St,3,h,S,Brad,24/09/2016,-0.777633912049823,3032.0,3.0,1.0,1.0,-0.4724059253427171,-0.3430519628290084,1910.0,Moonee Valley City Council,-37.777,144.9176,Western Metropolitan,6567.0,10913.461538461539
Ascot Vale,25 Geddes St,4,h,PI,Nelson,24/09/2016,-0.777633912049823,3032.0,4.0,2.0,1.0,-0.46626225799570503,-0.02328997533769416,1920.0,Moonee Valley City Council,-37.7778,144.9131,Western Metropolitan,6567.0,6462.585034013606
Ascot Vale,106/246 Union Rd,3,u,PI,Weda,24/09/2016,-0.777633912049823,3032.0,3.0,2.0,1.0,-1.3816686927004975,-0.015853650047198478,1970.0,Moonee Valley City Council,-37.7722,144.9163,Western Metropolitan,6567.0,5337.8378378378375
Ascot Vale,18/54 Epsom Rd,2,u,PI,Jellis,25/02/2017,-0.777633912049823,3032.0,2.0,1.0,1.0,4.629909806350775,-0.6033233479963572,2012.0,Moonee Valley City Council,-37.7731,144.9074,Western Metropolitan,6567.0,5652.173913043478
Ascot Vale,15 Mirams St,4,h,S,Jellis,25/02/2017,-0.777633912049823,3032.0,4.0,1.0,1.0,0.31398349507482287,0.036200626986271287,1920.0,Moonee Valley City Council,-37.7769,144.9138,Western Metropolitan,6567.0,8677.41935483871
