Listing ID,Address,Suburb,Postcode,PropType,Price,Status,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency
REA31828,30 Woodstock Cl,Sunbury,3429,h,570000,SP,31.7,3,2,2,640,266.6666667,1990,Raine
REA32490,65 Lyons Rd,Croydon North,3136,h,610000,VB,23,3,2,3,503,264.7368421,1940,McGrath
REA18656,12 Suffolk Pl,Wollert,3750,h,644000,PI,25.5,4,2,2,400,333.3333333,2011,Harcourts
REA26565,11 Cottrell Ct,Delahey,3037,h,680000,S,18,3,2,4,394,231.7647059,1995,Calder
REA32147,137 Alfrieda St,St Albans,3021,h,694000,S,14,4,2,2,612,470.7692308,1960,Nelson Alexander
REA13257,4/2 Strettle St,Thornbury,3071,u,716000,S,6.5,2,1,1,170,106.25,2009,Love
REA1307,63 Kent St,Ascot Vale,3032,h,751000,PI,5.9,3,2,1,474,395,1981,Nelson Alexander
REA10465,3A Cudgewa Pl,Keilor East,3033,t,770000,SP,12.8,3,2,1,331,236.4285714,1997,Barry Plant
REA6953,4/13 Belmont Av,Kew,3101,u,787000,S,5.6,1,1,0,171,106.875,2002,Jellis Craig
REA24287,42 Pascoe St,Westmeadows,3049,h,791000,S,16.5,4,2,6,587,345.2941176,1960,Barry Plant
REA5638,4/33 Sandown Rd,Ascot Vale,3032,t,840000,SP,5.9,3,1,2,403,287.8571429,2010,Brad
REA33031,1105/148 Wells St,South Melbourne,3205,u,846000,S,1.9,2,1,1,206,128.75,2000,Greg
REA16721,1/6 Hamilton Ct,Watsonia North,3087,h,881750,SP,14.5,3,2,2,439,258.2352941,1990,Parkes
REA18858,4/33 Park St,Pascoe Vale,3044,t,1000000,S,8.5,2,2,1,302,188.75,1989,Ray White
REA2586,53 Heller St,Brunswick West,3055,h,1150000,VB,5.9,4,2,3,424,265,1984,Nelson Alexander
REA17062,173 Raglan St,Preston,3072,h,1350000,S,8.4,5,3,4,525,291.6666667,2014,RW Property Group
REA8383,383 Highett St,Richmond,3121,h,1396000,PI,2.6,3,2,1,508,254,1998,Biggin
REA24502,2/81 Larch Cr,Mount Waverley,3149,u,1431000,SN,14.2,3,1,2,258,161.25,2005,Biggin
REA35073,40 Baroda St,Travancore,3032,h,1450000,S,4.3,4,2,2,636,454.2857143,1996,Hodges
REA15073,39 Middle St,Ascot Vale,3032,h,1530000,S,4.3,3,2,1,644,268.3333333,1979,Nelson Alexander
REA34609,253 York St,South Melbourne,3205,h,1700500,PI,1.9,3,1,2,441,245,2001,Greg
REA6507,95 Rosanna Rd,Heidelberg,3084,h,1705000,S,10.6,3,1,2,765,425,2012,Barry Plant
REA10457,6 Earlsfield Rd,Hampton,3188,h,2140000,S,13.7,4,2,3,688,312.7272727,1987,Hodges
REA25663,10 Chester St,Glen Iris,3146,h,2339375,SP,7.3,4,2,2,696,409.4117647,1920,Marshall White
REA15549,26 Howard St,Glen Iris,3146,h,2339375,S,7.3,4,2,3,715,286,1983,Marshall White
REA17013,1065 Toorak Rd,Camberwell,3124,h,2361000,SP,7.7,5,3,2,556,222.4,1920,Fletchers
REA20160,431 Wattletree Rd,Malvern East,3145,h,2500000,PI,8.4,3,3,3,685,526.9230769,1925,Jellis Craig
REA4043,127 Wellington St,Kew,3101,h,2652875,S,5.6,2,1,1,634,275.6521739,2002,Marshall White
REA21480,6 Carson St,Kew,3101,h,3300000,SP,5.4,4,3,2,741,390,1920,Jellis Craig
REA23067,1/13 Holloway St,Ormond,3204,u,507000,S,11.4,2,1,1,155,129.1666667,1960,Ray White
REA13168,4/27 Allenby Av,Reservoir,3073,u,511000,S,11.2,2,1,2,203,169.1666667,1984,Love
REA3519,5/138 Milton Pde,Glen Iris,3146,u,511000,S,9.2,2,1,1,277,230.8333333,2013,Marshall White
REA27188,7/125 Rushall Cr,Fitzroy North,3068,u,555000,S,3.6,1,1,0,203,126.875,2017,Nelson Alexander
REA25717,6 Gael Ct,Mernda,3754,h,565000,S,25.9,3,1,1,606,318.9473684,1985,RW Property Group
REA26069,37 Shaws Rd,Werribee,3030,h,568750,S,14.7,4,2,3,720,378.9473684,1985,Greg
REA5968,2/232 Warrigal Rd,Oakleigh South,3167,t,680000,S,14.7,3,2,1,384,240,2001,Fletchers
REA13317,3/48 Deakin St,Essendon,3040,u,700000,S,8,3,1,1,227,189.1666667,2009,Nelson Alexander
REA34585,12 Almands Av,Roxburgh Park,3064,h,705000,S,20.6,4,2,2,498,383.0769231,2000,YPA
REA9827,14 Madden St,Maidstone,3012,h,830000,S,9.2,2,1,2,385,320.8333333,2009,Rendina
REA27624,5 Palmyra Ct,Greensborough,3088,h,845000,PI,16.1,3,2,2,363,226.875,1983,Morrison
REA8995,15a Andrews St,Spotswood,3015,t,845000,PI,7.7,2,1,2,411,256.875,2005,Village
REA24814,14 Hilda Wy,Cranbourne,3977,h,847500,S,34.7,4,2,4,651,271.25,2008,O'Brien Real Estate
REA31879,1 Bentley Ct,Mulgrave,3170,h,880000,PI,18.8,4,2,1,652,362.2222222,1960,Barry Plant
REA1065,9 Pearce St,Yarraville,3013,h,955000,S,7,3,1,1,461,242.6315789,1992.5,Jellis Craig
REA8405,41 Cameron St,Reservoir,3073,h,998000,S,11.2,3,2,3,479,342.1428571,2005,Nelson Alexander
REA7661,19 Canterbury St,Hughesdale,3166,h,1055000,S,13,3,1,1,562,374.6666667,1999,Woodards
REA2214,279 Melbourne Rd,Newport,3015,h,1238875,SN,8.4,1,1,0,492,410,1978,Williams
REA7560,114 Barkly St,Brunswick East,3057,h,1320625,S,4.5,2,1,1,621,282.2727273,2015,Nelson Alexander
REA2902,1 Leopold St,Burwood,3125,h,1364125,SN,11.7,3,1,2,763,448.8235294,1970,Woodards
REA1097,460 Doncaster Rd,Doncaster,3108,h,1400000,S,13.9,3,1,2,692,432.5,1960,Jellis Craig
REA22813,104/333 Wattletree Rd,Malvern East,3145,u,1500000,VB,8.4,2,2,2,151,125.8333333,1992.5,Marshall White
REA5080,569 Rae St,Fitzroy North,3068,h,1631500,S,3.5,3,1,0,570,237.5,1980,Collins
REA1141,57 Neptune St,Richmond,3121,h,1650000,S,2.6,4,3,2,503,295.8823529,1998,HockingStuart
REA15040,104/115 Beach St,Port Melbourne,3207,u,1695250,SN,3.5,3,2,2,226,141.25,2010,Biggin
REA1955,35 Lyell St,South Melbourne,3205,h,1796250,SN,2.1,2,1,1,441,259.4117647,1997,Frank
REA13417,19 Jocelyn Av,Balwyn North,3104,h,2150625,SP,9.2,2,2,1,600,461.5384615,1995,Fletchers
REA9499,16 Bourne Rd,Glen Iris,3146,h,2339375,S,9.2,4,3,3,718,552.3076923,1990,Marshall White
REA6628,12 Foam St,Hampton,3188,h,2400000,S,13.7,4,2,4,628,330.5263158,2009,Marshall White
REA9328,30 Barkly Av,Armadale,3143,h,2529875,S,6.3,3,2,1,626,521.6666667,2003,Jellis Craig
REA30041,1/19 Horace St,Malvern,3144,u,2659000,VB,5.9,1,1,0,277,173.125,2001,Jellis Craig
REA6567,14 Golding St,Canterbury,3126,h,3005750,S,9,4,2,2,598,271.8181818,1987,Marshall White
REA17051,8 Vickery St,Malvern East,3145,h,3600000,S,8.4,4,3,2,552,306.6666667,2015,Marshall White
REA4107,1/60 Mimosa Rd,Carnegie,3163,u,455000,S,11.4,2,1,1,182,151.6666667,1985,Woodards
REA1441,2/2 Bellevue Tce,Pascoe Vale,3044,u,495000,SP,9.9,1,1,0,225,160.7142857,2019,Brad
REA3757,114 Warwick Rd,Sunshine North,3020,h,503000,S,13.3,3,1,1,411,216.3157895,1997,Douglas
REA34525,2 Sale Ct,Dallas,3047,h,510000,S,14,3,2,6,588,326.6666667,1990,First National
REA4339,2/15 Melbourne St,Murrumbeena,3163,u,603000,S,12.1,4,1,1,221,184.1666667,2004,Anderson
REA34438,27 Helene St,Ardeer,3022,h,624000,S,12.8,4,1,4,601,286.1904762,1970,Barry Plant
REA22514,7 Dudley Ct,Gladstone Park,3043,h,625000,SP,12.9,3,2,4,578,444.6153846,1980,Barry Plant
REA22023,60 Woiwurung Cr,Coburg,3058,t,631000,S,6.7,2,2,1,305,217.8571429,2000,Brad
REA12541,1/260 St Kilda Rd,St Kilda,3182,u,640000,S,6.1,2,1,1,223,159.2857143,1979,Gary
REA1551,94 High St,Preston,3072,h,650000,PI,8.8,3,1,1,435,217.5,2006,Brace
REA13291,47a Snell Gr,Oak Park,3046,t,650000,PI,11.5,3,1,2,390,243.75,2010,Brad
REA25893,56 Dowling Av,Hoppers Crossing,3029,h,660000,S,18.4,4,2,2,690,492.8571429,1995,HockingStuart
REA8544,7/7 Kireep Rd,Balwyn,3103,u,662500,S,9.7,3,2,2,219,182.5,2020,Jellis Craig
REA32408,22 Callaway Cr,Mernda,3754,h,741000,S,25.9,4,2,2,641,320.5,2010,Stockdale
REA6399,58 Liston Av,Reservoir,3073,h,775000,S,11.2,3,2,1,406,162.4,1992,Ray White
REA9173,2/360 Carlisle St,Balaclava,3183,u,820000,S,6.6,2,1,1,162,115.7142857,1983,Gary
REA23212,2/33 Murray Rd,Ormond,3204,t,820000,S,11.4,2,1,1,281,200.7142857,1993,Buxton
REA6143,470 Brunswick St,Fitzroy North,3068,h,860000,S,3.5,2,1,0,391,195.5,2014,Woodards
REA21016,20A Winsome St,Mentone,3194,t,905000,S,20,2,2,1,281,200.7142857,2008,Hodges
REA10240,33 Bradshaw St,Essendon,3040,h,980000,VB,8,3,1,1,445,261.7647059,2014,Barry Plant
REA6609,8/1 Muir St,Hawthorn,3122,u,1000000,PI,4.6,3,3,2,260,185.7142857,2008,Kay
REA34621,41 Pine St,Reservoir,3073,h,1029000,S,12,3,1,1,572,228.8,1995,Love
REA32323,5 Beilby St,Moorabbin,3189,h,1050000,VB,14.3,4,2,1,584,292,1950,Buxton
REA22951,1/14 Wendora St,Strathmore,3041,t,1050000,PI,8.2,3,2,1,350,291.6666667,1990,RT Edgar
REA20980,26 Union St,Prahran,3181,h,1100000,S,4.6,3,3,2,549,305,2010,HockingStuart
REA15564,4 Blatch Ct,Forest Hill,3131,h,1112250,S,15.4,4,3,2,615,341.6666667,1984,Jellis Craig
REA2879,154 Chirnside St,Kingsville,3012,h,1143125,SP,7.8,3,1,0,446,297.3333333,2014,Biggin
REA16908,14 Avoca St,Highett,3190,h,1155000,PI,16,3,2,1,650,464.2857143,1995,Buxton
REA21458,16 Benambra Dr,Templestowe Lower,3107,h,1190000,S,12.4,3,1,1,723,482,1994,HockingStuart
REA20302,29 Myrnong Cr,Ascot Vale,3032,h,1250000,VB,4.3,3,1,1,441,259.4117647,1991,Jellis Craig
REA7287,31 Pettys La,Doncaster,3108,h,1400000,SN,13.9,3,1,2,749,394.2105263,1994,HockingStuart
REA22880,10 Rayment St,Fairfield,3078,h,1549875,S,5.7,4,2,2,439,243.8888889,1920,McGrath
REA1592,12 Clota Av,Box Hill,3128,h,1578000,PI,13.1,2,1,2,373,177.6190476,1986,Ray White
REA6390,9 Cintra Av,St Kilda,3182,h,2027500,S,6.1,2,2,1,434,361.6666667,2003,Marshall White
REA28168,104 Linacre Rd,Hampton,3188,h,2200000,S,13.8,5,3,2,581,341.7647059,1993,HockingStuart
REA35098,4/51 Wattletree Rd,Armadale,3143,u,2529875,VB,6.3,2,2,2,162,115.7142857,2020,RT Edgar
REA8715,5 Riversdale Rd,Hawthorn,3122,h,2625875,SP,4.6,4,2,2,800,400,1989,Jellis Craig
REA10829,99 Kooyongkoot Rd,Hawthorn,3122,h,2625875,S,4.6,4,2,2,685,360.5263158,2009,Jellis Craig
REA22874,213 Wattletree Rd,Malvern,3144,h,2659000,S,5.9,3,2,2,604,377.5,1920,Marshall White
REA23282,16 Downes Av,Brighton,3186,h,3329000,SP,10.5,4,4,2,731,487.3333333,1993,Marshall White
REA8808,833 Hampton St,Brighton,3186,h,3329000,S,11.2,4,3,3,637,398.125,1993,Buxton
REA9090,1/75 Lillimur Rd,Ormond,3204,u,475000,S,11.8,2,1,1,281,200.7142857,2011,Gary
REA790,5 Zinnia St,Reservoir,3073,h,540000,S,11.2,3,1,2,496,354.2857143,1995,Nelson Alexander
REA2672,153/73 River St,Richmond,3121,u,560000,SP,2.6,1,1,1,230,143.75,1985,Biggin
REA10356,33/1 St Kilda Rd,St Kilda,3182,u,575000,SP,6.1,2,1,1,179,127.8571429,1980,HockingStuart
REA31209,5/137 Victoria Rd,Hawthorn East,3123,u,590000,SP,6.2,2,1,2,237,148.125,1981,LITTLE
REA30504,23 Luxor Dr,Plumpton,3335,h,605000,S,23.8,2,2,2,417,231.6666667,1989,YPA
REA8359,1/23 Ruthven St,Rosanna,3084,t,650000,S,11.4,3,1,2,347,289.1666667,1992,Barry Plant
REA25256,13/14 Chapel St,St Kilda,3182,u,680000,SP,5,2,1,2,185,154.1666667,1988,Biggin
REA24268,22 Snow St,Keilor Park,3042,h,680000,VB,10.4,3,1,4,393,245.625,1994,Eric
REA20906,86 Oronsay Cr,Diamond Creek,3089,h,740000,S,21.8,3,2,2,534,281.0526316,1986,Flannagan
REA16530,36 Peugeot Prst,Mill Park,3082,h,746500,SN,17.9,2,2,1,509,242.3809524,1987,Harcourts
REA26075,124 Major Rd,Fawkner,3060,h,756000,S,13.1,3,3,3,482,209.5652174,2015,Stockdale
REA26602,9 Byng Av,Heatherton,3202,h,785000,S,18.7,3,1,1,599,239.6,2004,Thomson
REA3669,51 Amelia Av,Essendon,3040,h,806000,S,8,1,1,0,407,193.8095238,2018,Nelson Alexander
REA11329,3/16 Yendon Rd,Carnegie,3163,t,808000,S,11.4,3,1,1,367,262.1428571,1973,Gary
REA17281,62 Croydon Rd,Croydon,3136,h,985500,S,23,3,1,2,608,506.6666667,1981.5,McGrath
REA20701,12 Erskine Cr,Wheelers Hill,3150,h,1200000,S,16.7,4,2,2,650,295.4545455,1980,Ray White
REA32368,32 Coreen Av,Beaumaris,3193,h,1660000,SP,17.3,4,3,2,592,370,1991,Buxton
REA5616,25 Gray St,Brunswick,3056,h,1755000,S,5.2,4,2,1,445,342.3076923,2008,Jellis Craig
REA14205,14 Barkly Av,Armadale,3143,t,1835000,S,6.3,3,2,1,314,196.25,1981,Marshall White
REA34751,12 Ellsa St,Balwyn North,3104,h,2150625,SP,9.7,4,4,2,690,405.8823529,1950,Jellis Craig
REA26841,85 Athelstan Rd,Camberwell,3124,h,2200000,S,7.7,2,1,1,697,348.5,1993,Fletchers
REA27857,5/1435 High St,Glen Iris,3146,u,2339375,S,7.3,2,1,1,241,200.8333333,2020,Jellis Craig
REA14648,3 Hayball Ct,Brighton,3186,h,2415000,S,11.2,4,3,2,402,211.5789474,2019,Buxton
REA2153,1 Knutsford St,Balwyn,3103,h,2900000,VB,9.7,3,2,1,601,333.8888889,1982,Marshall White
REA14819,2/15 MacArtney St,Reservoir,3073,h,315000,PI,11.2,1,1,0,454,324.2857143,1995,Ray White
REA3055,5/66 Woornack Rd,Carnegie,3163,u,363000,S,11.4,1,1,1,255,182.1428571,1980,HockingStuart
REA26450,1/38 Bartrop St,Reservoir,3073,t,620000,PI,12,3,3,2,324,202.5,2012,Melbourne
REA26965,1/52 Banksia St,Heidelberg,3084,t,694000,S,8.9,1,1,1,356,222.5,2018,Nelson Alexander
REA28391,2/75 Gadd St,Northcote,3070,t,700000,PI,5.3,1,1,1,385,240.625,1991,LITTLE
REA15264,404/9 Florence St,Brunswick,3056,u,755000,SP,5.2,2,1,0,201,125.625,1998,Jellis Craig
REA28959,23 Oconnell St,Kingsbury,3083,h,809000,S,12.1,3,2,1,389,277.8571429,1980,Ray White
REA5566,56 Gloucester St,Reservoir,3073,h,810000,S,11.2,3,2,2,648,405,2002,Nelson Alexander
REA20215,14 Fuller St,Diamond Creek,3089,h,898000,SP,21.8,4,3,2,705,282,2012,Mason
REA17146,715 Stud Rd,Scoresby,3179,h,900500,S,22.2,3,1,2,752,578.4615385,1970,Williams
REA1864,40 Windsor Av,Strathmore,3041,h,920000,VB,9.7,2,2,1,399,181.3636364,1996,Allan
REA24740,6 Maria Ct,Hadfield,3046,h,925000,S,11.2,4,2,2,602,430,1960,Stockdale
REA16912,19 Middlebrook Dr,Ringwood North,3134,h,1080125,PI,19.9,5,2,2,652,296.3636364,1975,Barry Plant
REA19077,11 Beaufort St,Mitcham,3132,h,1101000,S,17.2,3,1,2,774,336.5217391,1950,Ray White
REA32068,1A Kirra Ct,Croydon,3136,h,1120000,S,23,4,2,2,634,452.8571429,1981.5,Barry Plant
REA17562,28 Aldinga St,Blackburn South,3130,h,1254750,SN,13.4,4,2,2,594,330,1990,Win
REA26486,5/55 Royal Av,Sandringham,3191,u,1260000,S,15.2,3,2,1,224,186.6666667,1980,HockingStuart
REA12642,7 Kampman St,Bulleen,3105,h,1300000,S,11.8,4,2,2,744,496,2003,McGrath
REA17554,106 Normanby Av,Thornbury,3071,h,1320000,S,7,4,2,2,548,249.0909091,1995,Nelson Alexander
REA33004,2 Hartnett Ct,Moonee Ponds,3039,h,1361250,PI,6.2,3,2,2,482,219.0909091,1970,Brad
REA33859,69 Flinders St,Thornbury,3071,h,1363750,SP,7,3,1,4,498,249,1994,Biggin
REA7766,69 Glenview Rd,Strathmore,3041,h,1439000,SP,9.7,3,1,1,535,334.375,2020,Brad
REA11467,506/6 Victoria St,St Kilda,3182,u,1440375,S,6.1,2,2,2,237,197.5,1980,Buxton
REA15449,17 Hillview Av,Mount Waverley,3149,h,1523000,S,14.2,3,1,2,498,216.5217391,1984,Jellis Craig
REA9806,192 Blyth St,Brunswick East,3057,h,1600000,S,4.5,3,1,2,754,471.25,1972,Jellis Craig
REA12549,17/174 Esplanade Pl,Port Melbourne,3207,u,1695250,PI,3.8,1,1,0,243,202.5,2012,Barry Plant
REA28851,11 Kyora Pde,Balwyn North,3104,h,1950000,VB,9.7,3,1,1,533,213.2,1994,Upside
REA1491,293 Belmore Rd,Balwyn North,3104,h,2150625,PI,9.2,3,3,2,546,303.3333333,1993,Fletchers
REA33337,72 Earlsfield Rd,Hampton,3188,h,2220000,S,13.8,2,1,1,693,462,1993,Buxton
REA11924,15/401 Alma Rd,Caulfield North,3161,u,2416250,PI,8.1,1,1,1,170,121.4285714,1986,Marshall White
REA25819,12 Jersey St,Balwyn,3103,h,2740125,S,7.9,5,4,2,696,290,1995,RW Property Group
REA12153,32 Bevan St,Balwyn,3103,h,2740125,S,9.7,4,3,4,647,258.8,2004,Jellis Craig
REA5635,1/4 Lachlan Rd,Sunshine West,3020,u,230000,PI,13.5,2,1,1,215,179.1666667,2004,Barry Plant
REA14992,6/20 Denmark Hill Rd,Hawthorn East,3123,u,441000,S,6.2,1,1,0,260,216.6666667,2013,Jellis Craig
REA4718,8/13 Glenvale Rd,Glen Iris,3146,u,460000,PI,9.2,2,1,1,251,209.1666667,1990,HockingStuart
REA13669,5/171 Hotham St,Balaclava,3183,u,490000,VB,6.6,2,1,0,161,134.1666667,1975,HockingStuart
REA14385,2/7 Rosedale Av,Glen Huntly,3163,u,535000,S,10.4,1,1,1,264,165,2011,Buxton
REA8211,2/48 Inkerman St,Maidstone,3012,t,600000,S,9.2,2,1,2,371,309.1666667,2008,HockingStuart
REA34979,1/7 Sylvan Gr,Pascoe Vale,3044,h,636000,S,8.5,2,1,2,486,194.4,1993,Nelson Alexander
REA1942,1/3 Orrong Av,Reservoir,3073,h,665000,SP,11.2,3,2,2,456,190,1994,Nelson Alexander
REA29782,1/29 Arthur St,Coburg North,3058,t,672500,S,6.7,2,2,1,410,341.6666667,1985,RW Property Group
REA27385,6/24 Tulloch Gr,Glen Waverley,3150,t,696000,S,16.7,3,1,2,321,200.625,1982,Fletchers
REA17423,10 Parklands Av,Chirnside Park,3116,h,786000,S,27.1,3,2,1,666,370,2001,Noel Jones
REA17301,1/34 Baratta St,Doncaster East,3109,u,830000,S,14.3,3,1,1,257,160.625,1984,Ray White
REA28694,8 Knee La,Croydon North,3136,h,870000,VB,23,4,2,2,546,390,1989,McGrath
REA11793,16 Alleford St,Oakleigh South,3167,h,875000,S,14.7,3,2,1,550,366.6666667,1981,Buxton
REA5311,198 Francis St,Yarraville,3013,h,925000,S,7,4,1,1,559,399.2857143,1996,HockingStuart
REA10705,8/44 Murphy St,South Yarra,3141,u,955000,PI,3.3,1,1,1,180,112.5,2001,Williams
REA15075,25 Canterbury St,Richmond,3121,h,1000000,PI,2.4,2,1,0,371,176.6666667,1993,Biggin
REA2619,4/8 Park St,Malvern,3144,u,1000000,VB,7.4,2,2,2,183,130.7142857,2009,Jellis Craig
REA12792,100 Faraday St,Carlton,3053,h,1010000,S,1.8,2,1,0,440,275,1998,Jellis Craig
REA10950,1/37 Myrtle St,Ivanhoe,3079,t,1010000,S,7.9,3,2,2,314,261.6666667,2002,Miles
REA19042,1/15 Cherry St,MacLeod,3085,u,1092875,SN,12.7,2,2,2,246,175.7142857,1994,Miles
REA25816,17 Abbeygate St,Oakleigh,3166,h,1215000,S,12.3,3,1,2,536,315.2941176,1990.5,Woodards
REA778,2 Addison St,Moonee Ponds,3039,h,1370000,S,6.9,3,1,2,427,170.8,1990,Nelson Alexander
REA6508,39 Kawarren St,Balwyn North,3104,h,1388800,S,9.2,3,2,1,517,430.8333333,1985,Jellis Craig
REA11319,68 Leila Rd,Carnegie,3163,h,1410000,PI,11.4,4,3,3,650,541.6666667,1990,Ray White
REA11767,43 Chaucer St,Moonee Ponds,3039,h,1440000,S,6.9,3,2,1,397,198.5,1981,Nelson Alexander
REA30722,19 Glenmorgan St,Brunswick East,3057,h,1450000,VB,4,3,2,2,622,414.6666667,1993,Barry Plant
REA2479,14 Osborne St,Williamstown,3016,h,1523375,SP,8,4,3,3,591,422.1428571,1985,Greg
REA31207,21 Coates St,Bentleigh,3204,h,1740000,S,11.4,5,2,1,509,221.3043478,1960,Buxton
REA12343,32 Emo Rd,Malvern East,3145,h,1946500,S,11.2,5,3,2,604,274.5454545,2016,Jellis Craig
REA13332,2 Bruce St,Preston,3072,h,2300000,SP,8.8,2,1,2,465,332.1428571,1974,McGrath
REA2060,37 Valley Pde,Glen Iris,3146,h,2339375,S,9.2,2,1,1,619,476.1538462,1987,Marshall White
REA30274,57 Holyrood St,Hampton,3188,h,3100000,S,13.8,4,2,2,587,451.5384615,1915,Buxton
REA14663,21/72 Baker St,Richmond,3121,u,310000,SP,2.6,1,1,0,164,117.1428571,1985,Jellis Craig
REA29187,2/13 Olive Gr,Pascoe Vale,3044,u,480000,VB,8.5,1,1,1,198,141.4285714,2000,Nelson Alexander
REA19226,315 Elizabeth Dr,Sunbury,3429,h,500000,S,31.7,3,1,3,678,452,1975,YPA
REA22983,13 Doynton Pde,Hoppers Crossing,3029,h,575000,S,18.4,3,1,4,592,394.6666667,1990,Reliance
REA31644,4/14 Liddiard St,Hawthorn,3122,u,640000,S,5.3,1,1,0,166,103.75,1985,Nelson Alexander
REA4202,2/34 Adrian St,Bentleigh East,3165,u,720000,PI,13.9,3,2,1,228,142.5,2012,Gary
REA29952,10 Pilbara Av,Burnside,3023,h,742875,SP,14.8,5,2,4,692,432.5,2005,Biggin
REA6602,20 Salisbury Gr,Northcote,3070,h,790000,PI,5.5,2,1,1,459,241.5789474,2019,McGrath
REA31766,145 Cameron Pde,Bundoora,3083,h,830000,S,12.1,4,2,2,596,259.1304348,1980,Barry Plant
REA28488,3/11 Carramar Av,Camberwell,3124,u,902500,SP,7.7,3,3,2,195,121.875,1994,Lindellas
REA7985,13 Woolart St,Strathmore,3041,h,910000,S,9.7,3,1,2,692,288.3333333,1996,Nelson Alexander
REA7270,99 Dundas St,Preston,3072,h,1040000,SP,8.8,3,2,1,469,234.5,1987,Jellis Craig
REA11696,39 Ferguson St,Brighton East,3187,h,1100000,S,10.7,3,1,1,420,300,1998,Hamilton
REA2123,40 Chesterville Dr,Bentleigh East,3165,h,1115000,SP,13.9,1,1,0,416,189.0909091,2020,HockingStuart
REA31699,10 Birch St,Mentone,3194,h,1120000,S,20,3,2,2,655,297.7272727,1995,Thomson
REA26490,30 Beauchamp St,Preston,3072,h,1165000,S,8.4,4,1,1,398,180.9090909,1994,Nelson Alexander
REA33402,305/28 Stanley St,Collingwood,3066,u,1191125,S,2,1,1,0,260,162.5,2008,Jellis Craig
REA9443,4 Caroline Dr,Templestowe Lower,3107,h,1220000,SP,13.8,3,1,2,720,480,2001,Jellis Craig
REA9573,20 Grandview Rd,Niddrie,3042,h,1245000,PI,11.2,4,3,3,525,262.5,2007,McDonald
REA11832,1 Wallace St,Brunswick West,3055,h,1257625,S,5.9,4,2,2,482,321.3333333,2004,Nelson Alexander
REA1598,48 Wrights Tce,Prahran,3181,h,1303000,S,4.5,1,1,1,393,163.75,2005,Beller
REA21492,1 Sassella St,Bentleigh East,3165,h,1311000,SP,13.8,3,2,3,632,451.4285714,1950,Jellis Craig
REA9914,113 Buckingham St,Richmond,3121,h,1396000,S,2.6,3,1,2,403,183.1818182,2008,Jellis Craig
REA26646,2/68 Sweyn St,Balwyn North,3104,t,1446000,S,9.7,4,4,3,368,230,2005,Marshall White
REA11163,171 Dow St,Port Melbourne,3207,h,1695250,S,3.8,3,2,2,655,467.8571429,1997,Greg
REA14614,35 Barkly St,Box Hill,3128,h,1760000,S,13.1,3,1,2,689,430.625,1979,Noel Jones
REA31137,128 Church St,Hawthorn,3122,h,2055000,S,5.3,4,2,2,578,251.3043478,1991,Marshall White
REA894,1/17 Corhampton Rd,Balwyn North,3104,h,2150625,S,9.2,3,2,2,454,378.3333333,1994,Jellis Craig
REA29825,22/384 Toorak Rd,South Yarra,3141,u,2262375,SP,2.7,2,1,1,170,121.4285714,1992,HockingStuart
REA8170,33 Hawksburn Rd,South Yarra,3141,h,2262375,SN,3.3,4,2,2,596,425.7142857,2011,Kay
REA25691,3/13 Belmont Av,Glen Iris,3146,u,2339375,VB,7.3,2,1,1,194,161.6666667,2017,HockingStuart
REA12886,3/18 Clapham St,Balwyn,3103,u,2740125,SN,9.7,2,1,1,202,126.25,2014,HockingStuart
REA29324,10 Empress Rd,Surrey Hills,3127,h,2900000,S,10.2,4,2,3,598,299,1925,Marshall White
REA30773,18 Ryrie Gr,Wollert,3750,t,391000,S,25.5,3,2,1,346,247.1428571,2013,Ray White
REA14349,15/67 Nicholson St,Brunswick East,3057,u,435000,SP,4.5,2,1,1,251,179.2857143,2008,Pagan
REA10631,6/105 Cheddar Rd,Reservoir,3073,t,485000,SP,11.2,1,1,0,404,288.5714286,1992,Ray White
REA22403,4/3 Gardenvale Rd,Caulfield South,3162,u,585000,S,8.7,2,1,1,182,151.6666667,1992,Gary
REA27372,3/52 Glenola Rd,Chelsea,3196,u,600000,S,27,2,2,1,187,155.8333333,2019,Eview
REA19035,15 Domain Tce,South Morang,3752,h,601000,S,20.5,3,2,2,454,324.2857143,2007,Ray White
REA27743,30 Cuthbert St,Broadmeadows,3047,h,605000,S,14,4,1,2,601,333.8888889,1960,YPA
REA20734,81 Welwyn Pde,Deer Park,3023,h,615750,W,14.8,3,1,2,663,442,1980,Hamilton
REA28658,28 Crookston Rd,Reservoir,3073,h,645000,SP,12,2,1,2,518,272.6315789,1998,McGrath
REA20761,4/187 Union St,Brunswick West,3055,t,650000,VB,5.2,2,1,1,372,232.5,2014,Nelson Alexander
REA17067,2/42 Grattan Pl,Carlton,3053,u,720000,VB,1.6,2,1,1,182,151.6666667,1991,Nelson Alexander
REA7500,11 Caldwell St,Glenroy,3046,h,721000,S,13,3,1,2,674,269.6,1990,YPA
REA3253,3/14 Malane St,Bentleigh East,3165,h,750000,PI,13.9,3,2,1,610,290.4761905,2000,Hodges
REA1120,24 Amelia St,Brunswick,3056,t,795000,S,5.2,3,2,1,343,214.375,1981,RT Edgar
REA9618,6 Frier Av,Reservoir,3073,h,801000,S,11.2,3,1,2,385,167.3913043,2014,Ray White
